3130000,9.21138,7.23043,8.01898
3140000,9.26002,7.26075,8.01301
3150000,9.27344,7.24684,8.05675
3160000,9.3001,7.23426,8.04823
3170000,9.31631,7.25315,8.0401
3180000,9.34165,7.24089,8.04247
3190000,9.3403,7.26444,8.04937
3200000,9.3562,7.32078,8.0604
3210000,9.34764,7.32452,8.02543
3220000,9.32217,7.30982,8.02441
3230000,9.33005,7.33537,7.97396
3240000,9.36439,7.39012,7.93202
3250000,9.40071,7.42312,7.91231
3260000,9.44324,7.42425,7.9348
3270000,9.4576,7.39145,7.95144
3280000,9.5105,7.3914,7.94187
3290000,9.54058,7.38982,7.96134
3300000,9.52408,7.41587,7.92007
3310000,9.54061,7.41983,7.95448
3320000,9.54867,7.41114,7.96851
3330000,9.57603,7.40804,7.95487
3340000,9.5861,7.39652,7.91227
3350000,9.61555,7.38216,7.93733
3360000,9.63723,7.37017,7.93605
3370000,9.68271,7.38612,7.94412
3380000,9.72664,7.42345,7.94612
3390000,9.72806,7.45087,7.96923
3400000,9.73155,7.46697,7.95373
3410000,9.75183,7.50808,7.97608
3420000,9.76424,7.54813,7.93592
3430000,9.77978,7.5636,7.94181
3440000,9.77133,7.56243,7.95816
3450000,9.79373,7.59172,7.98276
3460000,9.80023,7.58777,7.97741
3470000,9.79862,7.57418,7.98376
3480000,9.81756,7.56217,7.96844
3490000,9.88887,7.56449,8.03344
3500000,9.90695,7.59255,8.10555
3510000,9.91453,7.59344,8.09124
3520000,9.91431,7.61006,8.07841
3530000,9.92453,7.63646,8.09428
3540000,9.95053,7.63842,8.11506
3550000,9.97983,7.67623,8.11003
3560000,10.0014,7.69704,8.12916
3570000,10.0396,7.74479,8.14145
3580000,10.0617,7.74807,8.12163
3590000,10.089,7.73017,8.1499
3600000,10.0802,7.71274,8.17404
3610000,10.0654,7.714,8.17394
3620000,10.0356,7.70779,8.21138
3630000,10.0593,7.73379,8.23466
3640000,10.0582,7.73977,8.22665
3650000,10.069,7.78835,8.21892
3660000,10.0381,7.83595,8.25047
3670000,10.0492,7.82981,8.2512
3680000,10.0785,7.80539,8.27113
3690000,10.097,7.8086,8.29342
3700000,10.1516,7.74775,8.29382
3710000,10.1736,7.76838,8.28255
3720000,10.1858,7.74329,8.30437
3730000,10.179,7.75789,8.3106
3740000,10.2067,7.78332,8.30481
