0,0,0,0
10000,9.24185,8.95833,8.67606
20000,15.3902,14.7523,14.1712
30000,20.7664,19.8879,18.8745
40000,25.7409,24.5834,23.3048
50000,30.4801,29.1066,27.4747
60000,35.0219,33.4318,31.4601
70000,39.5272,37.7201,35.3778
80000,43.9496,41.9529,39.2441
90000,48.3082,46.1465,43.118
100000,52.5358,50.2931,46.9012
110000,56.6988,54.5037,50.5523
120000,60.7927,58.6264,54.1543
130000,64.9079,62.7128,57.6903
140000,69.0596,66.6301,61.2016
150000,73.1078,70.6183,64.6629
160000,77.1845,74.6347,68.1157
170000,81.2802,78.6752,71.5603
180000,85.4044,82.789,74.9567
190000,89.5259,86.8172,78.3032
200000,93.5354,90.8335,81.6274
210000,97.5512,94.8038,84.9358
220000,101.612,98.6942,88.245
230000,105.737,102.587,91.6268
240000,109.816,106.383,94.9449
250000,113.856,110.176,98.2353
260000,117.859,113.959,101.481
270000,121.84,117.742,104.786
280000,125.838,121.606,108.04
290000,129.892,125.435,111.274
300000,133.831,129.279,114.502
310000,137.872,133.106,117.699
320000,141.996,136.991,120.905
330000,146.102,140.805,124.116
340000,150.198,144.664,127.307
350000,154.235,148.445,130.411
360000,158.33,152.247,133.459
370000,162.408,155.979,136.535
380000,166.503,159.852,139.605
390000,170.578,163.691,142.592
400000,174.694,167.512,145.614
410000,178.776,171.368,148.673
420000,182.826,175.234,151.755
430000,186.823,179.148,154.717
440000,190.836,183.138,157.738
450000,194.938,187.206,160.777
460000,198.997,191.293,163.847
470000,203.095,195.376,166.866
480000,207.094,199.415,169.947
490000,210.976,203.386,173.038
500000,214.847,207.356,176.127
510000,218.771,211.324,179.155
520000,222.696,215.244,182.183
530000,226.576,219.118,185.233
540000,230.498,222.999,188.267
550000,234.39,226.931,191.304
560000,238.221,230.844,194.38
570000,242.116,234.788,197.468
580000,246.034,238.742,200.564
590000,249.896,242.674,203.639
600000,253.743,246.563,206.741
610000,257.512,250.472,209.828
620000,261.347,254.438,212.946
630000,265.21,258.361,215.99
640000,268.99,262.371,219.06
650000,272.794,266.346,222.093
660000,276.579,270.284,225.153
670000,280.402,274.239,228.218
680000,284.211,278.208,231.314
690000,288.011,282.159,234.321
700000,291.819,286.205,237.361
710000,295.553,290.275,240.421
720000,299.394,294.372,243.446
730000,303.231,298.518,246.481
740000,307.033,302.585,249.479
750000,310.897,306.651,252.482
760000,314.637,310.761,255.461
770000,318.324,314.84,258.491
780000,321.891,318.891,261.546
790000,325.52,323.001,264.623
800000,329.163,327.091,267.716
810000,332.803,331.151,270.803
820000,336.426,335.217,273.848
830000,340.094,339.367,276.918
840000,343.673,343.579,279.974
850000,347.302,347.743,283.062
860000,350.899,351.862,286.113
870000,354.532,355.887,289.24
880000,358.164,360.024,292.286
890000,361.742,364.182,295.388
900000,365.399,368.266,298.524
