0,0,0,0
10000,3.58578,3.5883,3.76901
20000,4.82672,4.71158,5.0736
30000,5.49211,5.38448,5.82705
40000,5.96699,5.83704,6.35241
50000,6.30724,6.12882,6.75981
60000,6.57628,6.288,7.09833
70000,6.78622,6.42615,7.35164
80000,6.95948,6.54724,7.53219
90000,7.10955,6.62385,7.67746
100000,7.27283,6.70719,7.82725
110000,7.42089,6.8001,7.9641
120000,7.4944,6.86822,8.10984
130000,7.57024,6.91183,8.2068
140000,7.64378,6.97416,8.34088
150000,7.70289,7.01908,8.40739
160000,7.79857,7.03781,8.46642
170000,7.87042,7.06782,8.55856
180000,7.92674,7.08193,8.63586
190000,7.97368,7.07921,8.70763
200000,7.99996,7.12292,8.7634
210000,8.0064,7.15887,8.82483
220000,8.02928,7.2229,8.89833
230000,8.02621,7.23225,8.91542
240000,8.06367,7.2825,8.97566
250000,8.07033,7.32304,9.00105
260000,8.11346,7.29694,9.02146
270000,8.16343,7.30953,9.06898
280000,8.19243,7.34023,9.12823
290000,8.19999,7.36548,9.13928
300000,8.23262,7.37654,9.15012
310000,8.26015,7.41687,9.15844
320000,8.29262,7.43482,9.12539
330000,8.29015,7.43795,9.15295
340000,8.28619,7.48105,9.18542
350000,8.27104,7.48958,9.1868
360000,8.27368,7.47888,9.24215
370000,8.26288,7.49844,9.26286
380000,8.25322,7.51126,9.29073
390000,8.28032,7.55637,9.30155
400000,8.27186,7.5849,9.32206
410000,8.2625,7.65831,9.31447
420000,8.29319,7.72321,9.33884
430000,8.31126,7.75394,9.37383
440000,8.33268,7.78851,9.41294
450000,8.36803,7.80659,9.46962
460000,8.3827,7.82681,9.55725
470000,8.38959,7.8645,9.63989
480000,8.36592,7.86543,9.67199
490000,8.40434,7.84633,9.70631
500000,8.46298,7.83643,9.76048
510000,8.47668,7.82535,9.79757
520000,8.50071,7.81054,9.82472
530000,8.49062,7.89406,9.86152
540000,8.47582,7.92067,9.91179
550000,8.51265,7.95279,9.93851
560000,8.50859,7.95587,9.97955
570000,8.515,8.00006,10.0402
580000,8.52982,8.00104,10.0808
590000,8.53569,8.0222,10.1391
600000,8.55287,8.0599,10.1648
610000,8.55827,8.10208,10.1718
620000,8.57767,8.09396,10.2268
630000,8.59792,8.14939,10.2566
640000,8.61533,8.17366,10.2857
650000,8.6431,8.18818,10.3108
660000,8.69122,8.215,10.3548
670000,8.71918,8.23956,10.3624
680000,8.7463,8.27373,10.3444
690000,8.78129,8.27232,10.3429
700000,8.83953,8.31105,10.3557
710000,8.89285,8.32429,10.3718
720000,8.91027,8.34874,10.4056
730000,8.95462,8.36135,10.4396
740000,8.94458,8.35189,10.4927
750000,8.95342,8.36528,10.5226
760000,8.94716,8.34536,10.5379
770000,8.93031,8.34227,10.5487
780000,8.95333,8.33232,10.5786
790000,9.00428,8.33158,10.6348
800000,9.03752,8.37432,10.6182
810000,9.05266,8.38737,10.6075
820000,9.05306,8.41354,10.6168
830000,9.08391,8.43427,10.645
840000,9.09331,8.45339,10.669
850000,9.09446,8.4982,10.7097
860000,9.1402,8.52819,10.7452
870000,9.17333,8.54996,10.7721
880000,9.14916,8.55377,10.7816
890000,9.18131,8.56576,10.852
900000,9.16684,8.57098,10.8936
910000,9.18686,8.61264,10.9319
920000,9.22998,8.60044,11.0026
