0,0,0,0
10000,6.94627,7.06773,6.89876
20000,10.857,11.2083,10.8472
30000,14.0138,14.6034,14.0714
40000,16.7816,17.6593,17.0201
50000,19.3405,20.4318,19.6791
60000,21.7813,23.043,22.189
70000,24.1356,25.5606,24.5959
80000,26.4257,27.9916,26.9459
90000,28.6643,30.3739,29.2339
100000,30.8083,32.6683,31.4493
110000,32.9617,35.0062,33.7072
120000,35.1102,37.2234,35.9911
130000,37.221,39.4132,38.2913
140000,39.2635,41.5547,40.4637
150000,41.2617,43.7196,42.6689
160000,43.2769,45.9012,44.7885
170000,45.2536,48.0745,46.8969
180000,47.2259,50.2492,49.0019
190000,49.1431,52.4847,51.0703
200000,51.0161,54.7088,53.1323
210000,52.8743,56.9499,55.1758
220000,54.733,59.1618,57.1996
230000,56.5635,61.2929,59.2885
240000,58.3912,63.4984,61.3357
250000,60.2318,65.6649,63.3323
260000,62.0461,67.8327,65.3873
270000,63.7388,69.953,67.4782
280000,65.3829,72.0559,69.5308
290000,67.062,74.1177,71.5554
300000,68.746,76.1886,73.6603
310000,70.437,78.3053,75.7712
320000,72.1661,80.3318,77.873
330000,73.8961,82.342,79.9958
340000,75.6286,84.4218,82.079
350000,77.4336,86.575,84.2003
360000,79.216,88.6957,86.2621
370000,81.0081,90.9283,88.3228
380000,82.8437,93.1434,90.379
390000,84.7028,95.3194,92.4623
400000,86.5727,97.5453,94.5478
410000,88.507,99.784,96.6244
420000,90.4496,102.013,98.683
430000,92.4464,104.25,100.697
440000,94.3408,106.484,102.684
450000,96.1737,108.772,104.712
460000,98.0315,111.004,106.716
470000,99.8621,113.233,108.732
480000,101.707,115.418,110.725
490000,103.515,117.598,112.718
500000,105.381,119.789,114.73
510000,107.276,121.987,116.742
520000,109.157,124.141,118.772
530000,111,126.319,120.821
540000,112.803,128.531,122.893
550000,114.53,130.728,124.929
560000,116.287,132.89,126.984
570000,117.982,135.115,129.028
580000,119.736,137.382,131.061
590000,121.518,139.658,133.05
600000,123.371,141.938,135.035
610000,125.216,144.221,137.011
620000,127.118,146.497,138.973
630000,128.944,148.823,140.882
640000,130.717,151.209,142.864
650000,132.51,153.532,144.83
660000,134.261,155.898,146.817
670000,136.049,158.28,148.817
680000,137.857,160.682,150.78
690000,139.707,162.991,152.745
700000,141.515,165.224,154.774
710000,143.324,167.45,156.819
720000,145.169,169.733,158.836
730000,147.07,172.046,160.842
740000,148.921,174.357,162.78
750000,150.763,176.66,164.737
760000,152.602,178.914,166.752
770000,154.485,181.184,168.764
780000,156.378,183.395,170.744
790000,158.314,185.547,172.694
800000,160.253,187.694,174.559
810000,162.227,189.784,176.423
820000,164.162,191.937,178.251
830000,166.106,194.168,180.084
840000,168.037,196.353,181.825
850000,169.973,198.567,183.642
860000,171.909,200.716,185.467
870000,173.78,202.83,187.254
880000,175.669,205.029,188.971
890000,177.53,207.158,190.706
900000,179.355,209.361,192.431
910000,181.221,211.676,194.145
920000,183.1,213.905,195.851
930000,184.955,216.054,197.589
940000,186.769,218.207,199.305
950000,188.561,220.348,200.988
960000,190.42,222.573,202.658
970000,192.202,224.811,204.429
980000,194.044,227.071,206.228
990000,195.868,229.27,207.96
1000000,197.78,231.564,209.716
1010000,199.69,233.873,211.457
1020000,201.599,236.155,213.226
1030000,203.498,238.41,214.986
1040000,205.435,240.748,216.715
1050000,207.382,243.115,218.445
1060000,209.295,245.521,220.275
1070000,211.187,247.884,222.045
1080000,213.034,250.161,223.754
1090000,214.918,252.413,225.503
1100000,216.866,254.725,227.333
1110000,218.804,257.061,229.156
1120000,220.678,259.317,230.997
1130000,222.53,261.64,232.811
1140000,224.38,263.895,234.64
1150000,226.257,266.184,236.422
1160000,228.168,268.465,238.193
1170000,230.031,270.75,240.029
1180000,231.942,273.109,241.829
1190000,233.814,275.359,243.645
1200000,235.646,277.613,245.445
1210000,237.455,279.946,247.236
1220000,239.3,282.249,249.085
1230000,241.116,284.542,250.931
1240000,242.944,286.802,252.829
1250000,244.783,289.064,254.777
1260000,246.582,291.266,256.715
1270000,248.413,293.526,258.629
1280000,250.253,295.754,260.543
1290000,252.12,298.06,262.44
1300000,253.996,300.315,264.3
1310000,255.933,302.57,266.17
1320000,257.793,304.782,267.948
1330000,259.611,306.894,269.724
1340000,261.435,309.065,271.604
1350000,263.226,311.17,273.428
1360000,265.026,313.279,275.147
1370000,266.86,315.414,276.993
1380000,268.681,317.566,278.765
1390000,270.484,319.728,280.592
1400000,272.351,321.912,282.386
1410000,274.227,324.196,284.239
1420000,276.106,326.456,286.021
1430000,277.989,328.777,287.805
1440000,279.925,331.097,289.579
1450000,281.832,333.424,291.351
1460000,283.752,335.819,293.182
1470000,285.693,338.184,294.978
1480000,287.635,340.554,296.845
1490000,289.616,342.815,298.739
1500000,291.571,345.141,300.595
1510000,293.48,347.421,302.515
1520000,295.359,349.633,304.371
1530000,297.212,351.831,306.209
1540000,299.127,354.044,308.053
1550000,301.07,356.262,309.929
1560000,302.989,358.507,311.768
1570000,304.863,360.801,313.525
1580000,306.679,362.992,315.24
1590000,308.52,365.216,316.921
1600000,310.356,367.438,318.606
1610000,312.165,369.687,320.247
1620000,314.006,371.963,321.955
1630000,315.845,374.251,323.744
1640000,317.67,376.625,325.459
1650000,319.467,378.935,327.205
1660000,321.299,381.244,328.933
1670000,323.179,383.465,330.733
1680000,325.106,385.62,332.517
1690000,327.04,387.893,334.314
1700000,328.936,390.133,336.125
1710000,330.832,392.372,337.981
1720000,332.688,394.631,339.861
1730000,334.527,396.931,341.815
1740000,336.403,399.18,343.759
1750000,338.271,401.427,345.647
1760000,340.097,403.745,347.535
1770000,342.008,406.047,349.408
1780000,344.016,408.41,351.33
1790000,345.964,410.805,353.308
1800000,347.89,413.187,355.24
1810000,349.843,415.651,357.183
1820000,351.805,418.181,359.08
1830000,353.749,420.665,360.991
1840000,355.735,423.121,362.808
1850000,357.725,425.544,364.568
1860000,359.731,427.903,366.344
1870000,361.736,430.285,368.123
1880000,363.716,432.682,369.884
1890000,365.745,435.048,371.667
1900000,367.815,437.361,373.48
1910000,369.929,439.692,375.396
1920000,371.961,441.895,377.247
1930000,374.002,444.129,379.102
1940000,376.045,446.445,381.018
1950000,377.991,448.834,382.909
1960000,380,451.251,384.801
1970000,382.03,453.663,386.663
1980000,384.067,456.061,388.598
1990000,386.022,458.412,390.487
2000000,388.06,460.782,392.401
2010000,390.084,463.15,394.31
2020000,392.171,465.433,396.29
2030000,394.255,467.716,398.21
2040000,396.335,470.011,400.146
2050000,398.293,472.375,402.094
2060000,400.266,474.598,404.083
2070000,402.248,476.857,406.032
2080000,404.237,479.086,407.958
2090000,406.171,481.26,409.917
2100000,408.127,483.487,411.909
2110000,410.061,485.774,413.883
2120000,412.004,487.968,415.906
2130000,413.953,490.21,417.93
2140000,415.886,492.488,419.937
2150000,417.824,494.741,422.076
2160000,419.743,497.021,424.248
2170000,421.694,499.266,426.375
2180000,423.682,501.576,428.547
2190000,425.569,503.928,430.776
2200000,427.452,506.167,432.988
2210000,429.273,508.413,435.168
2220000,431.133,510.68,437.228
2230000,432.967,512.935,439.339
2240000,434.806,515.219,441.435
2250000,436.638,517.556,443.557
2260000,438.503,519.886,445.7
2270000,440.423,522.24,447.821
2280000,442.341,524.621,449.922
2290000,444.218,526.965,452.049
2300000,446.171,529.33,454.159
2310000,448.071,531.617,456.208
2320000,449.937,533.875,458.284
2330000,451.768,536.191,460.48
2340000,453.62,538.497,462.626
2350000,455.397,540.74,464.777
2360000,457.194,543.023,466.964
2370000,458.969,545.312,469.182
2380000,460.901,547.654,471.485
2390000,462.898,549.967,473.787
